arrival_rate,service_rate,num_servers,simulation_time,utilization,customers_served,max_wait_time,avg_wait_time
1.1618306641806706,5.632938125807472,2,372,0.10312829985276326,449,0.09723122972167175,0.0003214115721712213
1.6620997473453125,3.2956787811913064,2,361,0.25216349312181824,617,0.9020104145852779,0.02434185298898121
2.7167814229679133,2.643758051437541,3,142,0.3425403497735185,384,0.5255649996789389,0.014446201339331471
1.5806552845018689,1.3793166405433195,1,250,1.1459698506060516,317,71.15622794941345,34.68056180971175
1.076206275309976,1.7595134675614719,4,459,0.1529124805167734,492,0.7263752607343008,0.001476372481167278
3.6342565980218553,3.0583060717876407,3,254,0.3961077922129575,894,0.5900546044652799,0.012223369290154697
3.504009823344622,1.8615993560081492,2,150,0.9411288771764281,532,5.921324529148393,1.8721867812742712
0.6839087731991549,1.8446753153608229,4,269,0.0926868765880055,186,0.0,0.0
1.2965471792453607,1.443512668785278,1,232,0.8981889853009816,290,14.297546658015634,4.7001724896204715
2.573504456147266,2.0316685920289625,2,177,0.633347502206841,471,1.9494826577045643,0.2642740412304044
1.9854478098956994,2.607913823400145,2,348,0.3806582472320947,711,0.7654263241900168,0.03165440506121304
2.6651542732533193,4.438923585480415,3,418,0.2001351770634183,1071,0.6288621904762977,0.005396802068763694
2.1977868435893266,1.0129751219182328,4,356,0.5424088894274769,757,1.681242183978668,0.057465920436922384
0.8803265345630686,3.986390411277153,4,306,0.05520824880026184,263,0.0,0.0
2.9146579069429963,5.620208795537166,2,127,0.2593015680536136,400,0.5441049673116964,0.014207933837204778
2.160111378063976,3.3126735806657397,5,253,0.13041498508463753,549,0.0,0.0
0.6650744130076905,2.2621847217201037,3,210,0.09799883664407183,145,0.10372783622086956,0.0007153643877301349
4.299983026851329,4.748081160042937,4,373,0.2264063566898067,1573,0.23485604953234418,0.0011975276705889714
2.513355650705546,3.6630863322751157,1,218,0.6861306075591507,514,2.7609899003386857,0.5577456206421553
2.197778733970802,1.1003559888886318,1,372,1.9973342774192338,421,169.14902739641428,88.95136973768922
1.4515160314844509,2.637486760889573,4,124,0.1375851485786115,176,0.0,0.0
4.507372763329528,3.9679622677702433,4,493,0.28398535943377307,2318,0.45133634071300577,0.0030062704451129245
4.051270573733023,3.492210994645286,4,210,0.29002189300309744,925,0.20822842484386683,0.002754118170605716
3.815701139277108,3.788711329752187,1,335,1.0071237439793774,1199,7.731093303498483,2.961478786084979
1.074111362580037,2.4188795289936222,4,381,0.11101331729270972,375,0.0,0.0
3.2339985003210776,2.221765777323273,3,464,0.48519943511137,1539,1.4296150030874628,0.06577293435200385
1.986568165764113,5.6684591187993725,5,249,0.07009199939982579,496,0.0,0.0
1.513997589706377,2.8267840983702883,4,449,0.1338975260419813,677,0.0,0.0
1.339551608230876,2.4254758434692354,1,346,0.5522840443196798,455,3.2246619490680644,0.4620362571795525
0.7323596504353078,1.0912124071418052,5,135,0.13422861500513278,97,0.0,0.0
4.987649906457775,5.483051314870104,4,319,0.22741214790983288,1575,0.16692902135446275,0.0004935812895316064
4.628280258884892,1.026500031988027,1,193,4.508796994308205,201,149.58284166962756,78.5683119356633
1.2689941432552962,4.343216099622155,1,293,0.29217844890695044,378,1.132820065705567,0.07608202872447906
3.005433018562684,3.8580634473494992,3,272,0.2596668043071734,803,0.6057548200220282,0.009060432679331524
3.962718199363716,1.9352187427876169,4,374,0.511921225201596,1446,1.3764426309670057,0.041826324706596175
1.397781173022439,4.68123591849244,4,146,0.07464808425381522,166,0.0,0.0
3.6825354304,4.8388975072141935,5,481,0.1522055561172684,1772,0.12131069686114415,6.845976120832062e-05
1.1946322187339105,3.4057005092740873,3,358,0.11692476731104208,414,0.21611669280048318,0.0005804890902490717
0.7332059157009211,2.683021390969603,2,360,0.1366381047442845,262,0.6825932952410199,0.007766885445192816
0.7851873671274548,5.949801161949726,5,267,0.026393734706594868,219,0.0,0.0
4.144435006345857,2.2732032738188193,5,428,0.36463391145689333,1776,0.31666394414719434,0.003386857737826152
3.9210253695035897,3.9781937030392216,3,193,0.32854319172610447,733,0.44758756571422964,0.006022841767811411
0.9801466255104623,5.253637300082273,4,335,0.04664133482792545,325,0.0,0.0
2.3383323182116262,5.664690335499773,3,236,0.13759694880157555,547,0.1443250951821522,0.0006060181014968415
1.4225081452395676,2.896142924819002,1,395,0.4911733233360605,590,6.169281815611214,0.6346424767120902
3.7471844783807473,1.2404732198204385,5,427,0.6041540306566491,1603,2.4936763430468076,0.10122800076549596
4.225733992298714,4.752509623826567,4,385,0.22228960732205155,1582,0.11852450764911282,0.0005336983269975599
4.213097045117587,1.9320249339407205,3,478,0.7268879697330821,1987,2.37785882268847,0.3077436173228184
3.3519135367407977,5.53933065231258,1,336,0.6051116546619995,1091,2.1015525926390524,0.23090562357459604
3.147380041077755,4.414910317085662,3,224,0.23763261425699664,717,0.3403393081624344,0.003532269595812616
1.8562004337386393,4.738046900881256,1,252,0.3917648922794315,486,1.871768294900079,0.17367791350445747
2.0991310331827817,2.9574105510075097,2,408,0.3548934104647163,861,1.310758276904778,0.0637368506053793
4.579124499340462,4.1211899795699605,3,297,0.37037235378136146,1346,0.4612539014307515,0.011448809008144057
4.729244556260638,4.138540265357089,2,114,0.5713662611728366,529,1.0584553913467083,0.15867681455465785
4.4538310191804715,3.4771181320198283,3,256,0.42696574673591153,1144,0.7510010879036884,0.03241163743260042
1.1825369587973804,2.5586103389777413,5,388,0.09243587745915599,439,0.0,0.0
0.6508959563110073,3.8494484243565825,2,104,0.08454405470048627,78,0.0,0.0
4.445445365427872,2.710408743579537,5,258,0.3280276730185674,1103,0.4240981674815032,0.0024842950328410993
2.204697045006121,3.2850010964083918,4,283,0.16778510724217066,673,0.16094095153133026,0.0008298588853315557
2.7602975635813856,3.6993031855641836,5,146,0.14923337856453148,401,0.07157982208149605,0.00017850329696133678
2.3402982968847192,4.859409902991225,3,194,0.16053377835335803,436,0.0,0.0
3.1929921554235214,3.827541736614869,2,398,0.4171074249666377,1244,1.1974726941074891,0.05687922862140438
3.195632141497969,5.133994139045392,2,459,0.3112228077155695,1457,0.5429821907379164,0.01500545559518251
3.125263076447542,3.0042570838181994,2,401,0.5201390875103725,1224,2.1163068502894475,0.14477397489368365
3.267276184186945,5.559262044214823,2,210,0.2938588033988248,670,0.7050291471843764,0.018495277744618458
3.7674301372808037,3.964814526294108,4,455,0.23755399605049127,1669,0.31464362611355057,0.0017831871236521088
4.634377350173359,4.9504231856204335,5,427,0.18723156289486131,1893,0.08892820932786094,0.00019855085674178301
3.4311524494471075,4.85623334259869,2,492,0.3532730212270868,1677,0.7715988123900388,0.02518725566272582
2.408588020860737,4.682221178123614,1,313,0.5144114148460563,801,2.539743670413799,0.23699384974634702
4.5980878921507085,1.614053909228669,5,445,0.5697564208803982,2010,1.646482410146973,0.05195536579111247
4.275041389006704,1.6233134060163343,1,100,2.6335280501981435,149,64.01385155756546,25.714601975573984
4.414533629279577,3.5941902856303605,5,408,0.24564829786163322,1797,0.24162048752671694,0.0006104508330268936
2.0083875874065544,5.014267242990057,5,253,0.08010692251053349,481,0.0,0.0
2.000746272610149,2.9908434679547167,1,189,0.6689572002169528,366,3.260963933766817,0.4827991841854026
4.639350273857422,2.7317299718298065,2,446,0.8491597488952809,2120,6.808316552481529,0.7888436719001523
2.534980734004132,2.12302411469991,4,350,0.2985105911482372,865,0.6605183057449153,0.005534045110716559
1.1338565917090992,1.8819349325311165,4,297,0.15062377717067427,306,0.0,0.0
0.6524562211096774,2.557365855663787,5,162,0.051025645756917065,117,0.0,0.0
1.7491422768323814,2.100486070405485,2,148,0.41636607389991426,249,1.8406792163676897,0.12748792803850695
1.3011618509138814,5.805351587347276,1,247,0.2241314468790753,374,0.8536531128622187,0.037628497539281026
2.365808556771607,1.4267483403932193,5,459,0.3316364196533185,1106,0.46054930188056176,0.0053857689842181965
2.759877546490592,3.976925086600219,5,314,0.13879454535312594,868,0.032539653948560954,3.748808058589971e-05
2.420550074015372,4.998910110371347,5,404,0.09684311262142539,995,0.01355421869351403,1.3622330345240232e-05
0.664473505316427,3.360334725549996,3,117,0.065913424265363,78,0.0,0.0
1.823201056494372,4.570295998949141,2,293,0.19946203231843024,491,0.34797571767956015,0.006214884169740893
2.905051510657611,3.4054397419379296,3,418,0.2843540267729063,1252,0.44520983788878254,0.007422264484630824
0.9634166569909198,2.671814056552411,3,387,0.12019507303514343,354,0.44100645920042325,0.0021374923568983745
1.7253583462413475,5.487152049094421,2,479,0.1572180186373817,802,0.32233146212041675,0.004383484933549645
4.103373971687544,5.894657178079806,2,490,0.3480587460579196,2039,0.6521851924981732,0.021238483301990862
3.465157738595681,1.1354799625174175,3,354,1.0172373072714402,1143,9.659507870856771,3.1232626737698386
0.5886974198946386,1.5205429099228693,5,166,0.07743252966461837,95,0.0,0.0
4.493572171310763,3.7836079239168305,2,390,0.593821064665042,1777,1.6939833064332959,0.11137560506541345
1.5942748594975433,4.611334659278295,3,499,0.11524319799617826,813,0.15963350485361616,0.0008962350823227149
2.2873258832830468,4.340425682853231,5,497,0.1053963850743527,1163,0.0,0.0
1.8191647861745597,5.4816790926055985,2,362,0.16593134653107344,694,0.2749376350544708,0.004749774832117011
3.8115707593820103,5.240640477334417,5,135,0.14546202037201056,464,0.0,0.0
3.3931650362641395,4.519730675692547,1,402,0.7507449624184107,1378,4.653754257979756,0.5810758006901514
3.31142571969463,2.6793292857491755,2,294,0.6179579600961052,941,2.8193286125021473,0.2836028446685374
3.156327241316635,2.3403182041143813,5,392,0.26973487927989226,1233,0.4549211628022647,0.0024488595442747245
2.342352434860582,3.7602359042599014,2,152,0.31146349517685507,343,1.0388168846786914,0.020988807889979057
1.8250959179386295,5.742266534810783,4,379,0.07945886466931343,682,0.0,0.0
1.0140706666417858,3.8288830998328023,3,314,0.08828254786938326,280,0.0,0.0
4.099348651762918,3.126067522346167,3,308,0.43711453473727135,1242,0.8445694812408533,0.03504402565553727
1.7090481172322574,3.7081710733043347,5,380,0.09217741487365265,666,0.0,0.0
1.6604945844494103,1.6967803703641207,3,103,0.3262049729498533,160,0.3837571898929042,0.009563610388621491
1.0952429500639869,5.502861506181929,2,314,0.0995157654643487,313,0.14453710760687954,0.0009189157239906233
3.5743273540046663,5.112919379558369,5,141,0.13981551785443566,525,0.0,0.0
3.094324139814141,2.37027610343603,1,264,1.3054699135381347,605,63.73681455828873,36.0527539647979
3.431391747583389,5.1487090185360085,5,461,0.1332913448878133,1553,0.05133489673102076,3.305531019383178e-05
1.1300834239720206,2.318419013173082,3,267,0.1624790309762776,277,0.20414813926740294,0.0008793044450471919
1.62828797252719,4.165490316787238,5,493,0.07817989473964529,820,0.0,0.0
4.614853756662319,3.0938526244603657,4,289,0.37290510544819894,1337,0.4763848886283881,0.007424745950424035
2.835129673772769,1.2348298338752752,4,409,0.5739919776790745,1155,2.7394813062523156,0.16340088816476606
3.821151273918667,1.4139933396256323,4,470,0.6755956988684175,1748,3.031265658868591,0.29220492196231235
1.6040709935659443,2.9464780702098827,3,263,0.18146760927718739,442,0.09486723020792454,0.00034573196510974093
3.7357065733291046,2.485608578115875,3,409,0.5009781247966807,1516,1.2686531766337055,0.06182455724889992
2.6422268098959485,4.3183558268132405,5,411,0.12237188948117773,1071,0.0,0.0
1.4672317036584055,1.1559156753064235,4,326,0.31733104217776414,473,1.1804636474290078,0.01280913137742842
4.286883471395195,5.2320392465727865,3,464,0.27311743849547065,1891,0.34164603828421747,0.004025066138364738
1.196024633974563,4.1166627545249534,2,172,0.1452662879245958,208,0.35504650702047513,0.006101064866563195
0.8381200178111394,4.6409437810180165,1,160,0.18059258145706156,136,1.0387482235357197,0.07621704250170504
